2026-04-19 00:07:35 | INFO     | GATv2:126 | PPO调度环境初始化完成 (动作空间=2: 批准/拒绝)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:17 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:17 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:17 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:17 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:17 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:17 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:17 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:17 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:17 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:17 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:17 | INFO     | GATv2:126 | Episode 95/100, Avg Reward: 97.50, Accuracy: 100.0%, Avg Loss: 640.0565, Steps/ep: ~10
2026-04-19 00:12:17 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:17 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:17 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:17 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:18 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:18 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:18 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:18 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:18 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:18 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:18 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:18 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:18 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:18 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:18 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:18 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:18 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:18 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:18 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:18 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:18 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:18 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:18 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:18 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:18 | INFO     | GATv2:126 | Episode 100/100, Avg Reward: 134.20, Accuracy: 100.0%, Avg Loss: 852.5752, Steps/ep: ~16
2026-04-19 00:12:19 | INFO     | GATv2:126 | PPO模型已保存到: D:\file\4\labreserve\algorithm\models\ppo_model.pth
2026-04-19 00:12:19 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=推理)
2026-04-19 00:12:19 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:19 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=0, 模式=推理
2026-04-19 00:12:19 | INFO     | GATv2:126 | 后台训练任务完成
2026-04-19 00:12:41 | INFO     | GATv2:126 | 开始后台训练任务...
2026-04-19 00:12:41 | INFO     | GATv2:126 | 调度器已初始化，在现有模型基础上继续训练（增量模式）
2026-04-19 00:12:41 | INFO     | GATv2:126 | 📈 [训练模式] 增量训练 — 在已有模型基础上继续优化
2026-04-19 00:12:41 | INFO     | GATv2:126 | 开始PPO模型训练: 100 轮, max_steps=500
2026-04-19 00:12:41 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:41 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:41 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:41 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:41 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:41 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:41 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:41 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:41 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:41 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:41 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:41 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:41 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:41 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:41 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:41 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:41 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:41 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:41 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:41 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:42 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:42 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:42 | INFO     | GATv2:126 | Episode 5/100, Avg Reward: 100.70, Accuracy: 100.0%, Avg Loss: 664.5214, Steps/ep: ~20
2026-04-19 00:12:42 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:42 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:42 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:42 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:42 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:42 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:42 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:42 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:42 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:42 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:43 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:43 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:43 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:43 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:43 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:43 | INFO     | GATv2:126 | Episode 10/100, Avg Reward: 101.80, Accuracy: 100.0%, Avg Loss: 571.5811, Steps/ep: ~22
2026-04-19 00:12:43 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:43 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:43 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:43 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:43 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:43 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:43 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:43 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:43 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:43 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:43 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:43 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:43 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:43 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:43 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:44 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:44 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:44 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:44 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:44 | INFO     | GATv2:126 | Episode 15/100, Avg Reward: 123.50, Accuracy: 100.0%, Avg Loss: 723.8847, Steps/ep: ~11
2026-04-19 00:12:44 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:44 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:44 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:44 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:44 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:44 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:44 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:44 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:44 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:44 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:45 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:45 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:45 | INFO     | GATv2:126 | Episode 20/100, Avg Reward: 81.40, Accuracy: 100.0%, Avg Loss: 355.0774, Steps/ep: ~20
2026-04-19 00:12:45 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:45 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:45 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:45 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:45 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:45 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:45 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:45 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:45 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:45 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:46 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:46 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:46 | INFO     | GATv2:126 | Episode 25/100, Avg Reward: 63.00, Accuracy: 100.0%, Avg Loss: 519.0753, Steps/ep: ~20
2026-04-19 00:12:46 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:46 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:46 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:46 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:46 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:46 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:46 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:46 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:46 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:46 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:46 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:46 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:47 | INFO     | GATv2:126 | Episode 30/100, Avg Reward: 71.80, Accuracy: 100.0%, Avg Loss: 269.8528, Steps/ep: ~9
2026-04-19 00:12:47 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:47 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:47 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:47 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:47 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:47 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:47 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:47 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:47 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:47 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:47 | INFO     | GATv2:126 | Episode 35/100, Avg Reward: 79.90, Accuracy: 100.0%, Avg Loss: 381.5879, Steps/ep: ~8
2026-04-19 00:12:47 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:47 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:47 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:47 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:48 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:48 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:48 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:48 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:48 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:48 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:48 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:48 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:48 | INFO     | GATv2:126 | Episode 40/100, Avg Reward: 82.10, Accuracy: 100.0%, Avg Loss: 626.2292, Steps/ep: ~21
2026-04-19 00:12:48 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:48 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:48 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:48 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:49 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:49 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:49 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:12:49 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:12:49 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:12:49 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:12:49 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:12:49 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
